id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm
647996;Lead Import;Facebook;No;No;0;;1724;;;Select;Unemployed;No;No;No;No;No;No;13;14;No
647971;Landing Page Submission;Direct Traffic;No;No;1;3;1118;3;Email Opened;Travel and Tourism;;No;No;No;No;No;No;13;16;Yes
647947;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
647941;Landing Page Submission;Direct Traffic;No;No;1;1;166;1;Converted to Lead;IT Projects Management;Unemployed;No;No;No;No;No;No;15;17;No
647939;Landing Page Submission;Direct Traffic;No;No;0;2;253;2;Email Opened;Business Administration;;No;No;No;No;No;No;13;16;Yes
647930;API;Google;No;No;1;2;1014;1;SMS Sent;Select;Unemployed;No;No;No;No;No;No;16;15;No
647918;API;Google;No;No;1;2;43;1;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
647916;Landing Page Submission;Google;No;No;0;5;1176;5;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;10;18;No
647912;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No
647903;Landing Page Submission;Google;No;No;0;7;247;3.5;Form Submitted on Website;Marketing Management;;No;No;No;No;No;No;13;18;No
647902;Landing Page Submission;Google;No;No;0;4;48;2;SMS Sent;Finance Management;;No;No;No;No;No;No;14;18;No
647894;API;Chat;Yes;No;0;0;0;0;Unsubscribed;Select;Unemployed;No;No;No;No;No;No;14;15;No
647861;API;Referral Sites;No;No;1;7;1001;7;Email Opened;Select;Working Professional;No;No;No;No;No;No;15;13;No
647851;API;Google;No;No;1;2;682;2;SMS Sent;Select;Unemployed;No;No;No;No;No;No;15;15;No
647829;API;Google;No;No;0;4;161;1;Chat Conversation;;;No;No;No;No;No;No;15;15;No
647818;Landing Page Submission;Direct Traffic;No;No;0;43;57;3.91;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;11;17;No
647814;Landing Page Submission;Direct Traffic;No;No;0;10;124;5;Email Link Clicked;Human Resource Management;Unemployed;No;No;No;No;No;No;13;16;Yes
647775;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;16;15;No
647770;API;Referral Sites;Yes;No;0;3;1198;1.5;Unsubscribed;;;No;No;No;No;No;No;13;13;No
647759;Landing Page Submission;Google;No;No;1;7;1387;1.4;Page Visited on Website;Finance Management;Unemployed;No;No;No;No;No;No;15;17;No
647711;API;Google;No;No;1;3;1804;3;SMS Sent;Select;Unemployed;No;No;No;No;No;No;15;15;No
647709;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
647701;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;15;15;No
647697;Landing Page Submission;Direct Traffic;Yes;No;0;2;153;2;SMS Sent;Travel and Tourism;;No;No;No;No;No;No;13;14;Yes
647691;API;Referral Sites;No;No;0;2;384;2;Chat Conversation;;;No;No;No;No;No;No;14;13;No
647689;Landing Page Submission;Direct Traffic;No;No;1;4;1267;4;Page Visited on Website;Marketing Management;Unemployed;No;No;No;No;No;No;16;16;Yes
647668;Landing Page Submission;Direct Traffic;No;No;1;5;1546;5;Approached upfront;Supply Chain Management;Unemployed;No;No;No;No;No;No;14;16;Yes
647667;API;Referral Sites;No;No;0;2;491;2;Converted to Lead;;;No;No;No;No;No;No;13;13;No
647665;API;Google;No;No;1;5;79;2.5;Email Opened;Select;Unemployed;No;No;No;No;No;No;14;15;No
647654;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
647649;API;Organic Search;No;No;0;4;287;4;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
647630;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
647606;Landing Page Submission;Direct Traffic;No;No;0;1;353;1;Converted to Lead;Finance Management;Unemployed;No;No;No;No;No;No;16;18;Yes
647600;API;Google;No;No;1;2;371;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;16;15;No
647591;API;Organic Search;No;No;0;5;274;5;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;12;15;No
647584;Landing Page Submission;Direct Traffic;Yes;No;1;3;257;1.5;SMS Sent;International Business;Student;No;No;No;No;No;No;14;17;Yes
647583;Landing Page Submission;Direct Traffic;No;No;0;6;50;6;Email Opened;IT Projects Management;;No;No;No;No;No;No;13;15;Yes
647555;Landing Page Submission;Direct Traffic;No;No;0;2;989;2;Email Opened;E-Business;;No;No;No;No;No;No;16;18;Yes
647539;API;Chat;No;No;0;0;0;0;Email Bounced;Select;Unemployed;No;No;No;No;No;No;15;14;No
647517;Landing Page Submission;Google;No;No;1;6;543;6;Email Opened;Marketing Management;;No;No;No;No;No;No;16;18;No
647504;Landing Page Submission;Organic Search;No;No;0;3;658;3;Chat Conversation;Travel and Tourism;Unemployed;No;No;No;No;No;No;15;14;No
647449;Landing Page Submission;Organic Search;No;No;1;4;1558;4;Email Opened;Media and Advertising;Unemployed;No;No;No;No;No;No;14;17;No
647448;API;Organic Search;Yes;No;0;5;368;5;Chat Conversation;;;No;No;No;No;No;No;14;15;No
647423;API;Referral Sites;No;No;1;10;325;3.33;Unreachable;Finance Management;Unemployed;No;No;No;No;No;No;15;16;Yes
647411;Landing Page Submission;Google;No;No;1;5;1492;5;Email Link Clicked;Business Administration;Unemployed;No;No;No;No;No;No;14;17;No
647404;Landing Page Submission;Google;No;No;1;4;1621;4;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;15;17;No
647398;API;Organic Search;No;No;0;5;199;5;Email Opened;Select;Unemployed;No;No;No;No;No;No;12;17;No
647352;Landing Page Submission;Organic Search;No;No;0;5;190;5;Form Submitted on Website;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;13;18;Yes
647320;Landing Page Submission;Direct Traffic;No;No;1;3;1368;3;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;15;18;Yes
647300;Landing Page Submission;Organic Search;Yes;No;0;2;387;2;Email Bounced;Travel and Tourism;Unemployed;No;No;No;No;No;No;15;18;Yes
647299;Landing Page Submission;Direct Traffic;No;No;1;2;277;2;SMS Sent;Healthcare Management;Unemployed;No;No;No;No;No;No;14;15;Yes
647285;Landing Page Submission;Organic Search;No;No;0;4;423;4;Email Opened;Travel and Tourism;Unemployed;No;No;No;No;No;No;15;14;Yes
647279;Landing Page Submission;Direct Traffic;No;No;0;3;1095;3;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;13;16;No
647256;Landing Page Submission;Direct Traffic;No;No;0;1;239;1;Converted to Lead;Healthcare Management;Unemployed;No;No;No;No;No;No;14;14;Yes
647212;Landing Page Submission;Referral Sites;No;No;1;9;1524;9;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;17;Yes
647201;API;Direct Traffic;No;No;1;4;1839;2;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;14;16;No
647199;Landing Page Submission;Direct Traffic;No;No;0;2;918;2;Email Link Clicked;IT Projects Management;Unemployed;No;No;No;No;No;No;13;15;No
647177;API;Organic Search;No;No;0;8;172;8;Email Opened;Business Administration;;No;No;No;No;No;No;14;14;Yes
647142;Landing Page Submission;Direct Traffic;No;No;1;2;1266;2;Converted to Lead;Hospitality Management;Working Professional;No;No;No;No;No;No;15;17;Yes
647132;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
647127;Landing Page Submission;Direct Traffic;No;No;0;17;682;5.67;Email Opened;Marketing Management;;No;No;No;No;No;No;13;16;No
647125;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
647123;Landing Page Submission;Direct Traffic;No;No;0;7;389;7;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;16;16;Yes
647113;API;Organic Search;No;No;0;1;153;1;Converted to Lead;;;No;No;No;No;No;No;16;15;No
647084;Landing Page Submission;Direct Traffic;No;No;0;2;207;2;Email Opened;Select;Working Professional;No;No;No;No;No;No;16;16;No
647082;Landing Page Submission;Direct Traffic;No;No;0;2;247;2;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;13;17;Yes
647080;Landing Page Submission;Organic Search;No;No;0;3;107;3;Page Visited on Website;Supply Chain Management;;No;No;No;No;No;No;17;18;Yes
647077;Landing Page Submission;Direct Traffic;Yes;No;0;2;187;2;Unsubscribed;Human Resource Management;Unemployed;No;No;No;No;No;No;13;18;Yes
647040;Landing Page Submission;Organic Search;No;No;1;3;149;3;SMS Sent;Rural and Agribusiness;Unemployed;No;No;No;No;No;No;14;14;No
647039;Landing Page Submission;Organic Search;No;No;1;4;1381;4;Email Opened;Marketing Management;Working Professional;No;No;No;No;No;No;14;18;Yes
646999;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;14;15;No
646958;API;Chat;No;No;0;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
646938;Landing Page Submission;Direct Traffic;No;No;0;2;219;2;Email Opened;Operations Management;;No;No;No;No;No;No;13;17;Yes
646930;Landing Page Submission;bing;No;No;0;3;138;3;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;15;18;Yes
646917;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646915;Landing Page Submission;Direct Traffic;No;No;0;2;33;2;Email Opened;Marketing Management;;No;No;No;No;No;No;14;18;Yes
646876;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646873;Landing Page Submission;Direct Traffic;No;No;0;3;417;3;Email Opened;Banking, Investment And Insurance;Unemployed;No;No;No;No;No;No;14;18;No
646863;Landing Page Submission;Direct Traffic;No;No;1;6;1445;3;Email Opened;Healthcare Management;Unemployed;No;No;No;No;No;No;14;16;Yes
646858;API;Google;No;No;0;2;419;2;Email Opened;;;No;No;No;No;No;No;13;15;No
646857;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646849;API;Chat;No;No;0;0;0;0;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;17;15;No
646847;Landing Page Submission;Direct Traffic;No;No;0;2;24;2;SMS Sent;Travel and Tourism;Unemployed;No;No;No;No;No;No;15;14;Yes
646842;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646841;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No
646839;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;16;15;No
646838;Landing Page Submission;Direct Traffic;No;No;0;2;6;2;Email Link Clicked;Operations Management;Unemployed;No;No;No;No;No;No;16;16;Yes
646808;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646799;API;Chat;Yes;No;0;0;0;0;Email Bounced;;;No;No;No;No;No;No;15;15;No
646772;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;14;20;No
646768;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646762;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646755;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646749;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646741;Landing Page Submission;Direct Traffic;No;No;0;2;97;2;Email Opened;Supply Chain Management;Unemployed;No;No;No;No;No;No;13;17;Yes
646738;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646729;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No
646726;Landing Page Submission;Direct Traffic;No;No;1;8;10;4;SMS Sent;IT Projects Management;Unemployed;No;No;No;No;No;No;15;15;Yes
646710;Landing Page Submission;Direct Traffic;No;No;0;1;427;1;Converted to Lead;Finance Management;;No;No;No;No;No;No;16;18;Yes
646701;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646697;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No
646688;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646680;API;Organic Search;No;No;1;9;214;3;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
646673;Landing Page Submission;Direct Traffic;No;No;0;2;1497;2;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;14;16;Yes
646662;Lead Add Form;Reference;No;No;1;;1252;;;Marketing Management;Student;No;No;No;No;No;No;14;20;No
646652;Landing Page Submission;Direct Traffic;No;No;0;2;1155;2;SMS Sent;Finance Management;;No;No;No;No;No;No;15;18;Yes
646645;Landing Page Submission;Direct Traffic;No;No;0;2;19;2;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;15;18;Yes
646617;Landing Page Submission;Direct Traffic;No;No;0;2;7;2;Email Opened;International Business;Unemployed;No;No;No;No;No;No;13;17;Yes
646577;Landing Page Submission;Google;Yes;No;0;2;104;2;Had a Phone Conversation;E-COMMERCE;Unemployed;No;No;No;No;No;No;13;15;No
646574;Landing Page Submission;Google;No;No;1;6;1040;6;Email Opened;Operations Management;Working Professional;No;No;No;No;No;No;14;18;No
646573;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
646570;Landing Page Submission;Google;No;No;0;4;76;2;Email Opened;Business Administration;;No;No;No;No;No;No;14;18;No
646558;Landing Page Submission;Organic Search;No;No;1;6;298;6;SMS Sent;Supply Chain Management;Unemployed;No;No;No;No;No;No;15;18;Yes
646552;Lead Add Form;Reference;No;No;0;;74;;;Finance Management;Unemployed;No;No;No;No;No;No;13;20;No
646546;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;16;15;No
646545;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No
646534;Landing Page Submission;Google;Yes;No;1;2;833;2;Email Bounced;Retail Management;Unemployed;No;No;No;No;No;No;14;18;No
646522;Landing Page Submission;Direct Traffic;No;No;1;2;855;2;SMS Sent;Supply Chain Management;Working Professional;No;No;No;No;No;No;14;16;No
646508;API;Google;No;No;1;3;1553;3;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;15;15;No
646504;Landing Page Submission;Organic Search;No;No;1;5;1208;5;SMS Sent;Travel and Tourism;Unemployed;No;No;No;No;No;No;14;14;Yes
646501;API;Google;No;No;0;3;1395;1.5;Email Opened;Select;Unemployed;No;No;No;No;No;No;13;15;No
646491;API;Google;No;No;1;2;1499;1;SMS Sent;Select;Unemployed;No;No;No;No;No;No;15;15;No
646462;API;Google;No;No;0;5;636;2.5;Chat Conversation;;;No;No;No;No;No;No;16;15;No
646456;API;Chat;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;16;15;No
646453;API;Chat;No;No;1;0;0;0;SMS Sent;Human Resource Management;Unemployed;No;No;No;No;No;No;15;18;No
646451;Landing Page Submission;Google;No;No;0;6;240;6;Page Visited on Website;Finance Management;Unemployed;No;No;No;No;No;No;15;17;No
646449;Landing Page Submission;Google;No;No;0;3;125;3;SMS Sent;IT Projects Management;;No;No;No;No;No;No;14;13;No
646448;Landing Page Submission;Direct Traffic;No;No;0;3;184;1.5;Email Opened;Select;Student;No;No;No;No;No;No;12;18;No
646447;API;Google;No;No;0;5;39;5;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;15;15;No
646433;API;Google;No;No;0;2;541;2;Chat Conversation;Select;Unemployed;No;No;No;No;No;No;14;15;No
646432;Landing Page Submission;Direct Traffic;No;No;0;3;506;1.5;Email Opened;Operations Management;;No;No;No;No;No;No;14;18;Yes
646426;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646413;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;17;No
646412;API;Google;No;No;1;3;714;3;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;17;No
646398;API;Chat;Yes;No;0;0;0;0;Email Bounced;Select;Unemployed;No;No;No;No;No;No;17;15;No
646388;Landing Page Submission;Google;No;No;1;4;984;2;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;15;18;No
646370;Landing Page Submission;Google;No;No;0;4;28;4;Email Opened;Business Administration;Unemployed;No;No;No;No;No;No;14;16;No
646366;Landing Page Submission;Organic Search;No;No;1;18;1569;4.5;SMS Sent;Travel and Tourism;Working Professional;No;No;No;No;No;No;17;16;No
646363;API;Google;No;No;0;3;491;1.5;Email Opened;Marketing Management;Unemployed;No;No;No;No;No;No;13;16;No
646360;API;Google;No;No;1;3;881;1.5;Email Opened;Select;Unemployed;No;No;No;No;No;No;14;17;No
646355;API;Google;No;No;1;5;954;1.67;Email Opened;Select;Unemployed;No;No;No;No;No;No;13;15;No
646337;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;15;20;No
646335;API;Google;No;No;0;2;1152;2;SMS Sent;;;No;No;No;No;No;No;14;15;No
646334;Landing Page Submission;Google;No;No;1;2;1392;2;Email Opened;Finance Management;Unemployed;No;No;No;No;No;No;15;17;No
646330;API;Organic Search;No;No;1;3;1557;3;SMS Sent;Human Resource Management;Working Professional;No;No;No;No;No;No;15;15;No
646329;Landing Page Submission;Direct Traffic;No;No;0;2;76;2;Email Link Clicked;Human Resource Management;Unemployed;No;No;No;No;No;No;12;16;Yes
646320;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;15;20;No
646308;API;Chat;No;No;1;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;16;15;No
646302;API;Chat;Yes;No;1;0;0;0;SMS Sent;Select;Unemployed;No;No;No;No;No;No;16;15;No
646285;API;Google;No;No;0;4;113;4;Email Link Clicked;Select;Unemployed;No;No;No;No;No;No;11;15;No
646279;API;Chat;No;No;1;1;1076;1;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
646276;API;Google;No;No;0;6;63;6;Email Opened;Select;Unemployed;No;No;No;No;No;No;10;15;No
646266;API;Chat;No;No;0;0;0;0;Email Opened;Select;Unemployed;No;No;No;No;No;No;14;15;No
646253;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;14;20;No
646241;Landing Page Submission;Google;No;No;1;3;512;3;SMS Sent;Business Administration;Unemployed;No;No;No;No;No;No;14;16;No
646238;Landing Page Submission;Direct Traffic;No;No;0;3;224;3;Chat Conversation;Supply Chain Management;Unemployed;No;No;No;No;No;No;15;18;Yes
646231;Landing Page Submission;Direct Traffic;No;No;0;3;231;3;Email Opened;Human Resource Management;Unemployed;No;No;No;No;No;No;15;16;Yes
646227;API;Google;No;No;0;4;422;4;Email Opened;Select;Unemployed;No;No;No;No;No;No;15;15;No
646207;Landing Page Submission;Direct Traffic;No;No;1;6;1343;3;SMS Sent;Marketing Management;Unemployed;No;No;No;No;No;No;14;18;Yes
646199;API;Google;No;No;1;3;1117;1.5;Email Opened;Marketing Management;Working Professional;No;No;No;No;No;No;14;15;No
646191;Landing Page Submission;Google;No;No;1;2;230;2;Email Opened;Healthcare Management;Working Professional;No;No;No;No;No;No;14;13;No
646189;API;Organic Search;No;No;1;5;908;5;SMS Sent;Select;Unemployed;No;No;No;No;No;No;14;15;No
646182;Landing Page Submission;Direct Traffic;No;No;1;2;179;2;Email Opened;Business Administration;Unemployed;No;No;No;No;No;No;14;16;Yes
646181;API;Google;No;No;0;2;200;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;13;15;No
646170;API;Google;No;No;1;3;1360;1.5;SMS Sent;Select;Unemployed;No;No;No;No;No;No;13;15;No
646086;API;Google;No;No;1;2;1165;2;SMS Sent;Finance Management;Unemployed;No;No;No;No;No;No;15;18;No
646078;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No
646076;Landing Page Submission;Direct Traffic;No;No;1;6;1121;2;Email Opened;Media and Advertising;Unemployed;No;No;No;No;No;No;16;17;Yes
646068;Landing Page Submission;Direct Traffic;No;No;1;2;1579;2;Email Opened;Media and Advertising;Working Professional;No;No;No;No;No;No;14;19;Yes
646014;API;Google;No;No;0;2;138;2;Email Opened;Select;Unemployed;No;No;No;No;No;No;14;15;No
646010;Landing Page Submission;Direct Traffic;No;No;0;4;48;4;Email Opened;IT Projects Management;Unemployed;No;No;No;No;No;No;16;15;No
646003;Landing Page Submission;Google;No;No;0;4;113;4;SMS Sent;Banking, Investment And Insurance;;No;No;No;No;No;No;14;18;No
646001;Landing Page Submission;Direct Traffic;No;No;1;2;942;2;Email Opened;Operations Management;Unemployed;No;No;No;No;No;No;15;19;Yes
645967;Landing Page Submission;Organic Search;No;No;0;5;61;5;Email Opened;Travel and Tourism;;No;No;No;No;No;No;14;14;Yes
645960;Landing Page Submission;Direct Traffic;No;No;0;3;21;3;Email Link Clicked;Human Resource Management;Unemployed;No;No;No;No;No;No;16;18;Yes
645948;Landing Page Submission;Google;No;No;0;13;254;3.25;Email Opened;Travel and Tourism;Unemployed;No;No;No;No;No;No;14;14;Yes
